Ad group report
"October 1, 2016 - September 16, 2026"
Ad group status,Ad group,Campaign,Currency code,Default max. CPC,Target CPA,Status,Status reasons,Ad group type,Currency code,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Brand Inclusions,Locations of interest,Conv. (Platform Comparable),Cost / Conv. (Platform Comparable),Conv. value / Cost (Platform Comparable),Conv. rate,Conversions,Cost / conv.
Enabled,C_SP_Peruibe,Cat_to_URL,BRL,0.12 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Lucelia,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,4.23,26,2,7.69%,0.06,0.11,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_RJ_Paty do Alferes,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Serra Azul,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,13.46,52,16,30.77%,0.04,0.70,[],[],0.00,0,0.00,12.50%,2.00,0.35
Enabled,C_SP_Sao Bernardo do Campo,Teste Ordenação 50% 2018-06-13,BRL,0.09 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,11.76,"46,107","7,632",16.55%,0.07,542.13,[],[],0.00,0,0.00,15.47%,"1,181.00",0.46
Enabled,C_SC_Bombinhas,Teste Ordenação 50% 2018-06-13,BRL,0.03 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,11.77,"5,397","1,076",19.94%,0.06,63.53,[],[],0.00,0,0.00,4.09%,44.00,1.44
Enabled,C_SP_Ubarana,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Igaracu do Tiete,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,15.00,2,1,50.00%,0.03,0.03,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Igarapava,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Areiopolis,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Junqueiropolis,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,7,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_RJ_Itaperuna,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,8.10,589,60,10.19%,0.08,4.77,[],[],0.00,0,0.00,0.00%,0.00,0.00
Paused,C_SP_Pinhalzinho,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,8.39,"55,746","8,740",15.68%,0.05,467.78,[],[],0.00,0,0.00,7.09%,620.00,0.75
Enabled,C_RJ_Angra dos Reis,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,9.15,"11,571","1,878",16.23%,0.06,105.88,[],[],0.00,0,0.00,11.87%,223.00,0.47
Enabled,C_RJ_Aperibe,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Cananeia,Teste Ordenação 10% 2018-06-04,BRL,0.08 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,9,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,Viva_SP,dsacomprabr_gg_se_bg_lc_ao_wb_re_vr_pf,BRL, --,0.03,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Colina,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,2.61,23,2,8.70%,0.03,0.06,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Torrinha,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.12,41,8,19.51%,0.03,0.21,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Nipoa,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_CE_Caucaia,Teste Ordenação 10% 2018-06-04,BRL,0.17 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,13.01,269,76,28.25%,0.05,3.50,[],[],0.00,0,0.00,19.74%,15.00,0.23
Enabled,C_SP_Nova Luzitania,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Rio das Pedras,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,6.54,863,136,15.76%,0.04,5.64,[],[],0.00,0,0.00,10.29%,14.00,0.40
Enabled,C_SP_Onda Verde,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_PE_Recife,DSA_VivaReal_ Geral,BRL, --,0.53,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,18.32,"5,308,087","938,178",17.67%,0.10,97223.27,[],[],0.00,0,0.00,13.43%,"125,973.00",0.77
Paused,C_SP_Zacarias,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,13.91,"2,522",406,16.10%,0.09,35.07,[],[],0.00,0,0.00,3.94%,16.00,2.19
Paused,C_RJ_Seropedica,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,8.87,"17,013","2,814",16.54%,0.05,150.95,[],[],0.00,0,0.00,3.77%,106.00,1.42
Enabled,C_SP_Sorocaba,Teste Ordenação 50% 2018-06-13,BRL,0.15 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,17.54,"69,583","14,034",20.17%,0.09,1220.22,[],[],0.00,0,0.00,15.44%,"2,167.00",0.56
Enabled,C_RS_Sapucaia do Sul,Teste Ordenação 10% 2018-06-04,BRL,0.15 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,6.04,96,19,19.79%,0.03,0.58,[],[],0.00,0,0.00,10.53%,2.00,0.29
Enabled,C_SP_Guariba,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,6.25,16,1,6.25%,0.10,0.10,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_RJ_Niteroi,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,17.94,"125,741","26,579",21.14%,0.08,2255.22,[],[],0.00,0,0.00,16.92%,"4,496.00",0.50
Enabled,C_SP_Nhandeara,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_RJ_Paracambi,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,7.37,19,3,15.79%,0.05,0.14,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Santo Antonio do Jardim,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Itobi,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_RJ_Parati,Teste Ordenação 50% 2018-06-13,BRL,0.16 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,16.85,"5,690","1,336",23.48%,0.07,95.88,[],[],0.00,0,0.00,2.99%,40.00,2.40
Enabled,C_SP_Cerqueira Cesar,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,2,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Guaicara,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,3,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Santa Rosa de Viterbo,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,14.03,"5,076","1,061",20.90%,0.07,71.23,[],[],0.00,0,0.00,3.86%,41.00,1.74
Paused,C_SP_Balbinos,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Nova Independencia,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Analandia,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.49,153,21,13.73%,0.04,0.84,[],[],0.00,0,0.00,9.52%,2.00,0.42
Enabled,C_SP_Lavinia,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Euclides da Cunha Paulista,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Ipigua,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,25.76,245,65,26.53%,0.10,6.31,[],[],0.00,0,0.00,10.77%,7.00,0.90
Enabled,C_SP_Emilianopolis,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Lucelia,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,10.31,130,14,10.77%,0.10,1.34,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Itabera,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0.00,2,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Ribeira,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,30.00,2,1,50.00%,0.06,0.06,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Populina,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_RJ_Arraial do Cabo,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_RS_Campo Bom,Teste Ordenação 10% 2018-06-04,BRL,0.17 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,10.93,97,20,20.62%,0.05,1.06,[],[],0.00,0,0.00,5.00%,1.00,1.06
Enabled,C_SP_Itapura,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Alvares Florence,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,9.29,14,5,35.71%,0.03,0.13,[],[],0.00,0,0.00,0.00%,0.00,0.00
Paused,C_SP_Sao Joao da Boa Vista,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,3.67,"9,325",959,10.28%,0.04,34.24,[],[],0.00,0,0.00,6.47%,62.00,0.55
Enabled,C_SP_Piquete,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Pinhalzinho,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,6.07,993,160,16.11%,0.04,6.03,[],[],0.00,0,0.00,7.50%,12.00,0.50
Enabled,E_Ceara,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,10.22,"32,322","6,176",19.11%,0.05,330.42,[],[],0.00,0,0.00,10.52%,650.00,0.51
Enabled,C_SP_Itapeva,Teste Ordenação 50% 2018-06-13,BRL,0.01 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Catanduva,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,5.09,"2,139",206,9.63%,0.05,10.88,[],[],0.00,0,0.00,1.46%,3.00,3.63
Paused,C_SP_Guaimbe,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,0.00,1,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Potirendaba,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,5.72,"2,342",369,15.76%,0.04,13.39,[],[],0.00,0,0.00,7.05%,26.00,0.52
Paused,C_SP_Cajamar,DSA_VivaReal_ Geral,BRL, --,0.47,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,18.73,"548,851","107,796",19.64%,0.10,10280.26,[],[],0.00,0,0.00,12.04%,"12,977.00",0.79
Enabled,C_SP_Bocaina,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,14.48,29,14,48.28%,0.03,0.42,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_RJ_Bom Jardim,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,7.08,366,74,20.22%,0.04,2.59,[],[],0.00,0,0.00,13.51%,10.00,0.26
Enabled,C_SP_Barrinha,Teste Ordenação 50% 2018-06-13,BRL,0.10 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,6.02,128,12,9.38%,0.06,0.77,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_RS_Guaiba,Teste Ordenação 50% 2018-06-13,BRL,0.18 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,10.91,"4,604","1,128",24.50%,0.04,50.25,[],[],0.00,0,0.00,7.36%,83.00,0.61
Enabled,C_SP_Glicerio,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Cunha,Teste Ordenação 10% 2018-06-04,BRL,0.01 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Tatui,Teste Ordenação 10% 2018-06-04,BRL,0.01 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Colina,Teste Ordenação 10% 2018-06-04,BRL,0.06 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,10.00,2,1,50.00%,0.02,0.02,[],[],0.00,0,0.00,0.00%,0.00,0.00
Paused,C_RJ_Conceicao de Macabu,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Silveiras,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,23.61,266,75,28.20%,0.08,6.28,[],[],0.00,0,0.00,4.00%,3.00,2.09
Paused,C_ES_Guarapari,DSA_VivaReal_ Geral,BRL, --,0.48,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,14.96,"1,171,794","177,593",15.16%,0.10,17533.94,[],[],0.00,0,0.00,12.75%,"22,646.00",0.77
Enabled,C_RS_Torres,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.21,"9,865",882,8.94%,0.06,51.38,[],[],0.00,0,0.00,11.68%,103.00,0.50
Enabled,C_SC_Joinville,Cat_to_URL,BRL,0.08 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Santa Rosa de Viterbo,Teste Ordenação 50% 2018-06-13,BRL,0.05 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,3.61,183,28,15.30%,0.02,0.66,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_MG_Itabirito,Teste Ordenação 10% 2018-06-04,BRL,0.03 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Canas,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Vargem Grande Paulista,DSA_VivaReal_ Geral,BRL, --,0.48,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,16.15,"221,285","44,235",19.99%,0.08,3573.11,[],[],0.00,0,0.00,11.22%,"4,962.00",0.72
Paused,C_SP_Borebi,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,0.00,4,0,0.00%,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_SP_Pirapora do Bom Jesus,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,12.35,"11,166","2,247",20.12%,0.06,137.88,[],[],0.00,0,0.00,7.03%,158.00,0.87
Enabled,C_SP_Ilha Solteira,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,12.86,7,1,14.29%,0.09,0.09,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Guatapara,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,23.67,128,35,27.34%,0.09,3.03,[],[],0.00,0,0.00,5.71%,2.00,1.52
Enabled,C_SP_Sao Pedro do Turvo,Teste Ordenação 10% 2018-06-04,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Conchas,Teste Ordenação 10% 2018-06-04,BRL,0.08 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,12.50,4,2,50.00%,0.03,0.05,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,Viva_RE,DSA_Aluguel_Teste_RE_BH,BRL, --,1.19,Not eligible,campaign paused; unknown,Dynamic,BRL,31.46,"92,167","15,676",17.01%,0.18,2899.90,[],[],0.00,0,0.00,14.05%,"2,202.68",1.32
Enabled,C_SP_Cafelandia,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_RJ_Porto Real,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,8.58,226,63,27.88%,0.03,1.94,[],[],0.00,0,0.00,19.05%,12.00,0.16
Enabled,C_SP_Pontalinda,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Rancharia,Teste Ordenação 50% 2018-06-13,BRL,0.10 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,8.97,505,86,17.03%,0.05,4.53,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Itariri,Teste Ordenação 50% 2018-06-13,BRL,0.07 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,6.90,400,63,15.75%,0.04,2.76,[],[],0.00,0,0.00,11.11%,7.00,0.39
Enabled,C_SP_Santana da Ponte Pensa,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Paused,C_PR_Ponta Grossa,DSA_VivaReal_ Geral,BRL, --,0.48,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,14.69,"940,270","168,597",17.93%,0.08,13811.09,[],[],0.00,0,0.00,11.80%,"19,894.00",0.69
Paused,C_RS_Ivoti,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,8.70,"52,935","10,678",20.17%,0.04,460.79,[],[],0.00,0,0.00,4.74%,506.00,0.91
Enabled,C_RJ_Cambuci,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_GO_Aparecida de Goiania,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,17.47,"21,403","4,709",22.00%,0.08,373.95,[],[],0.00,0,0.00,15.88%,748.00,0.50
Enabled,C_CE_Caucaia,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,14.78,"20,427","4,105",20.10%,0.07,301.82,[],[],0.00,0,0.00,15.27%,627.00,0.48
Enabled,C_SP_Pontalinda,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Franca,Teste Ordenação 10% 2018-06-04,BRL,0.12 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,12.82,206,47,22.82%,0.06,2.64,[],[],0.00,0,0.00,8.51%,4.00,0.66
Paused,C_SP_Jose Bonifacio,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,4.61,"6,120",885,14.46%,0.03,28.24,[],[],0.00,0,0.00,7.01%,62.00,0.46
Paused,C_CE_Eusebio,DSA_VivaReal_ Geral,BRL, --,0.45,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,18.02,"300,754","57,304",19.05%,0.09,5420.09,[],[],0.00,0,0.00,12.37%,"7,089.00",0.76
Paused,C_SP_Bernardino de Campos,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,16.85,89,22,24.72%,0.07,1.50,[],[],0.00,0,0.00,9.09%,2.00,0.75
Paused,C_RS_Gravatai,DSA_VivaReal_ Geral,BRL, --,0.48,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,10.81,"649,167","109,766",16.91%,0.06,7018.30,[],[],0.00,0,0.00,9.29%,"10,199.00",0.69
Enabled,C_SP_Angatuba,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,2.61,92,9,9.78%,0.03,0.24,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_SP_Nuporanga,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Rinopolis,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_RJ_Rio das Ostras,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,11.81,"22,187","4,416",19.90%,0.06,262.08,[],[],0.00,0,0.00,11.91%,526.00,0.50
Enabled,C_SP_Sete Barras,DSA_VivaReal_Geral - tCPA,BRL, --,0.50,Not eligible,campaign ended; unknown,Dynamic,BRL,5.83,36,5,13.89%,0.04,0.21,[],[],0.00,0,0.00,0.00%,0.00,0.00
Enabled,C_RJ_Engenheiro Paulo de Frontin,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Santo Antonio do Jardim,Teste Ordenação 50% 2018-06-13,BRL,0.20 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,0,0,0, --,0,0.00,[],[],0.00,0,0,0.00%,0.00,0.00
Enabled,C_SP_Cacapava,Teste Ordenação 50% 2018-06-13,BRL,0.11 (enhanced), --,Not eligible,campaign ended; unknown,Dynamic,BRL,19.99,"5,531","1,445",26.13%,0.08,110.55,[],[],0.00,0,0.00,10.45%,151.00,0.73
Paused,C_SP_Barao de Antonina,DSA_VivaReal_ Geral,BRL, --,0.38,Paused,ad group paused; campaign paused; unknown,Dynamic,BRL,11.82,110,22,20.00%,0.06,1.30,[],[],0.00,0,0.00,0.00%,0.00,0.00
