Search keyword report
"October 1, 2016 - September 16, 2026"
Keyword status,Keyword,Match type,Campaign,Ad group,Status,Status reasons,Currency code,Max. CPC,Final URL,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Conv. rate,Conversions,Cost / conv.
Enabled,[planos anuncios imovel vivareal],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[paga para anunciar no vivareal imóveis],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[planos e faturas do viva real],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anuncie +imóveis +viva +real,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""fazer anuncio no viva real""",Phrase match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.50 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anuncie +casa +vivareal,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""inserir anuncio vivareal""",Phrase match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.50 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[planos da viva real],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anúncios +imóveis +viva +real,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anunciar +imóveis +viva +real,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""planos anuncios imovel vivareal""",Phrase match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar vivareal phone],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[vivareal anunciantes],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.50 (enhanced),,24.09,88,21,23.86%,0.10,2.12,4.76%,1.00,2.12
Enabled, +anunciar +imóvel +vivareal,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""viva real anunciar imovel""",Phrase match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.50 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[planos de pacote anuncios viva real],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[como anunciar viva real],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,260.00,5,4,80.00%,0.33,1.30,0.00%,0.00,0.00
Enabled,"""vivareal planos""",Phrase match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.50 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,215.16,31,13,41.94%,0.51,6.67,0.00%,0.00,0.00
Enabled,[para anunciar no viva real],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar imovel no vivareal],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[anunciar no vivareal],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,157.64,178,106,59.55%,0.26,28.06,13.21%,14.00,2.00
Enabled,"""como anunciar no viva real""",Phrase match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.74 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,32.14,14,4,28.57%,0.11,0.45,0.00%,0.00,0.00
Enabled,[vivareal anuncios premium],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""viva real novo plano""",Phrase match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +planos +viva +real,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,96.27,153,61,39.87%,0.24,14.73,19.67%,12.00,1.23
Enabled,"""anunciar vivareal""",Phrase match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.50 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,108.08,146,52,35.62%,0.30,15.78,7.69%,4.00,3.95
Enabled,[vivareal anunciar comercial],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anúncios +imobiliária +vivareal,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[fazer anuncio no viva real],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[vivareal anunciar casas para vender],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anuncie +corretor +vivareal,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[planos do vivareal],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.20 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +anuncie +imóvel +vivareal,Broad match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.29 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[quanto custa para anunciar no vivareal],Exact match,SEM_B2B,B2B.Brand_Anunciar Imóveis,Not eligible,rarely served; campaign paused,BRL,1.72 (enhanced),http://www.vivareal.com.br/anunciar-imoveis/,68.06,31,8,25.81%,0.26,2.11,25.00%,2.00,1.06
Enabled,"""apartamento em santana comprar""",Phrase match,SEM_iBuyer,Remarketing,Not eligible,campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento três quartos em santana para comprar""",Phrase match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +comprar +apartamento +reformado +em +santana,Broad match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[santana apartamento comprar],Exact match,SEM_iBuyer,Remarketing,Not eligible,below first page bid; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +apartamento +três +quartos +em +santana +para +comprar,Broad match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +comprar +apartamento +reformado,Broad match,SEM_iBuyer,Remarketing,Not eligible,below first page bid; campaign paused,BRL,0.52,,0.00,2,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[apartamento três dormitórios em santana para comprar],Exact match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[comprar zn apartamento],Exact match,SEM_iBuyer,Remarketing,Not eligible,below first page bid; campaign paused,BRL,0.69,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +apartamento +reformardo +em +santana +para +comprar,Broad match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[apartamento na zn a venda],Exact match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento reformardo para comprar""",Phrase match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento três dormitórios em santana a venda""",Phrase match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento três quartos em santana a venda""",Phrase match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[alfredo pujol apartamento],Exact match,SEM_iBuyer,Remarketing,Not eligible,campaign paused,BRL,0.69,,291.11,9,2,22.22%,1.31,2.62,0.00%,0.00,0.00
Enabled, +apartamento +na +zn +a +venda,Broad match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +comprar +zona +norte +aparatamento,Broad match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +alfredo +pujol +apartamento,Broad match,SEM_iBuyer,Genérica (board),Not eligible,campaign paused,BRL,0.69,,194.19,485,77,15.88%,1.22,94.18,10.39%,8.00,11.77
Enabled, +apartamento +três +dormitórios,Broad match,SEM_iBuyer,Genérica (board),Not eligible,below first page bid; campaign paused,BRL,0.46,,68.73,63,6,9.52%,0.72,4.33,0.00%,0.00,0.00
Enabled, +apartamento +na +zn,Broad match,SEM_iBuyer,Genérica (board),Not eligible,campaign paused,BRL,0.70,,122.30,492,62,12.60%,0.97,60.17,8.06%,5.00,12.03
Enabled, +zona +norte +aparatamento,Broad match,SEM_iBuyer,Genérica (board),Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +santana +apartamento,Broad match,SEM_iBuyer,Genérica (board),Not eligible,campaign paused,BRL,0.70,,126.75,"13,174","1,456",11.05%,1.15,1669.79,5.91%,86.00,19.42
Enabled, +apartamento +na +alfredo +pujol,Broad match,SEM_iBuyer,Genérica (board),Not eligible,campaign paused,BRL,0.69,,186.95,59,9,15.25%,1.23,11.03,0.00%,0.00,0.00
Enabled, +zn +apartamento,Broad match,SEM_iBuyer,Genérica (board),Not eligible,campaign paused,BRL,0.46,,82.35,592,73,12.33%,0.67,48.75,6.85%,5.00,9.75
Enabled, +apartamento +na +zona +norte,Broad match,SEM_iBuyer,Genérica (board),Not eligible,below first page bid; campaign paused,BRL,0.70,,126.85,"4,601",652,14.17%,0.90,583.65,9.51%,62.00,9.41
Enabled, +apartamento +em +santana,Broad match,SEM_iBuyer,Genérica (board),Not eligible,campaign paused,BRL,0.70,,185.16,"1,890",309,16.35%,1.13,349.96,3.24%,10.00,35.00
Enabled, +apartamento +na +zn +a +venda,Broad match,SEM_iBuyer,Venda (board),Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +apartamento +três +quartos +em +santana +a +venda,Broad match,SEM_iBuyer,Venda (board),Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +apartamento +na +alfredo +pujol +a +venda,Broad match,SEM_iBuyer,Venda (board),Not eligible,low quality; campaign paused,BRL,0.70,,152.27,22,3,13.64%,1.12,3.35,0.00%,0.00,0.00
Enabled, +apartamento +três +dormitórios +em +santana +a +venda,Broad match,SEM_iBuyer,Venda (board),Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +apartamento +reformardo +em +santana +a +venda,Broad match,SEM_iBuyer,Venda (board),Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +apartamento +em +santana +a +venda,Broad match,SEM_iBuyer,Venda (board),Not eligible,campaign paused,BRL,0.70,,256.18,207,47,22.71%,1.13,53.03,6.38%,3.00,17.68
Enabled, +alfredo +pujol +apartamento +a +venda,Broad match,SEM_iBuyer,Venda (board),Not eligible,campaign paused,BRL,0.69,,198.27,52,8,15.38%,1.29,10.31,0.00%,0.00,0.00
Enabled, +apartamento +na +zona +norte +a +venda,Broad match,SEM_iBuyer,Venda (board),Not eligible,campaign paused,BRL,0.70,,160.56,286,46,16.08%,1.00,45.92,8.70%,4.00,11.48
Enabled, +santana +apartamento +a +venda,Broad match,SEM_iBuyer,Venda (board),Not eligible,campaign paused,BRL,0.70,,201.68,819,142,17.34%,1.16,165.18,2.11%,3.00,55.06
Enabled, +zona +norte +aparatamento +a +venda,Broad match,SEM_iBuyer,Venda (board),Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +zn +apartamento +a +venda,Broad match,SEM_iBuyer,Venda (board),Not eligible,campaign paused,BRL,0.69,,182.01,149,26,17.45%,1.04,27.12,0.00%,0.00,0.00
Enabled,"""apartamento três dormitórios""",Phrase match,SEM_iBuyer,Genérica (phrase),Not eligible,campaign paused,BRL,0.70,,26.35,74,2,2.70%,0.98,1.95,0.00%,0.00,0.00
Enabled,"""apartamento na zn""",Phrase match,SEM_iBuyer,Genérica (phrase),Not eligible,campaign paused,BRL,0.70,,56.19,21,2,9.52%,0.59,1.18,0.00%,0.00,0.00
Enabled,"""zona norte aparatamento""",Phrase match,SEM_iBuyer,Genérica (phrase),Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento em santana""",Phrase match,SEM_iBuyer,Genérica (phrase),Not eligible,campaign paused,BRL,0.70,,187.64,522,87,16.67%,1.13,97.95,0.00%,0.00,0.00
Enabled,"""alfredo pujol apartamento""",Phrase match,SEM_iBuyer,Genérica (phrase),Not eligible,campaign paused,BRL,0.69,,0.00,4,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento na alfredo pujol""",Phrase match,SEM_iBuyer,Genérica (phrase),Not eligible,below first page bid; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento na zona norte""",Phrase match,SEM_iBuyer,Genérica (phrase),Not eligible,campaign paused,BRL,0.70,,207.40,250,48,19.20%,1.08,51.85,20.83%,10.00,5.19
Enabled,"""santana apartamento""",Phrase match,SEM_iBuyer,Genérica (phrase),Not eligible,campaign paused,BRL,0.64,,47.90,62,3,4.84%,0.99,2.97,0.00%,0.00,0.00
Enabled,"""zn apartamento""",Phrase match,SEM_iBuyer,Genérica (phrase),Not eligible,below first page bid; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +apartamento +três +dormitórios,Broad match,SEM_iBuyer,Remarketing,Not eligible,campaign paused,BRL,0.70,,63.79,623,54,8.67%,0.74,39.74,0.00%,0.00,0.00
Enabled, +zn +apartamento,Broad match,SEM_iBuyer,Remarketing,Not eligible,campaign paused,BRL,0.46,,90.67,555,70,12.61%,0.72,50.32,1.43%,1.00,50.32
Enabled,"""comprar apartamento três dormitórios""",Phrase match,SEM_iBuyer,Remarketing,Not eligible,campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +santana +apartamento +comprar,Broad match,SEM_iBuyer,Remarketing,Not eligible,campaign paused,BRL,0.70,,105.00,84,7,8.33%,1.26,8.82,0.00%,0.00,0.00
Enabled,"""comprar apartamento na zona norte""",Phrase match,SEM_iBuyer,Remarketing,Not eligible,campaign paused,BRL,0.70,,230.00,3,1,33.33%,0.69,0.69,0.00%,0.00,0.00
Enabled,[apartamento três quartos para comprar],Exact match,SEM_iBuyer,Remarketing,Not eligible,campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +apartamento +na +alfredo +pujol,Broad match,SEM_iBuyer,Remarketing,Not eligible,campaign paused,BRL,0.69,,340.15,68,19,27.94%,1.22,23.13,36.84%,7.00,3.30
Enabled, +comprar +zn +apartamento,Broad match,SEM_iBuyer,Remarketing,Not eligible,campaign paused,BRL,0.69,,324.00,15,4,26.67%,1.22,4.86,0.00%,0.00,0.00
Enabled,[zn apartamento],Exact match,SEM_iBuyer,Remarketing,Not eligible,below first page bid; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +apartamento +três +dormitórios +em +santana +a +venda,Broad match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""comprar apartamento três dormitórios em santana""",Phrase match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento na zn comprar""",Phrase match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +apartamento +na +alfredo +pujol +a +venda,Broad match,SEM_iBuyer,Remarketing,Not eligible,campaign paused,BRL,0.70,,223.48,23,4,17.39%,1.29,5.14,0.00%,0.00,0.00
Enabled, +comprar +apartamento +três +quartos,Broad match,SEM_iBuyer,Remarketing,Not eligible,below first page bid; campaign paused,BRL,0.70,,0.00,5,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled, +alfredo +pujol +apartamento +a +venda,Broad match,SEM_iBuyer,Remarketing,Not eligible,campaign paused,BRL,0.69,,202.45,53,9,16.98%,1.19,10.73,0.00%,0.00,0.00
Enabled,"""comprar apartamento três quartos em santana""",Phrase match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[apartamento em santana a venda],Exact match,SEM_iBuyer,Remarketing,Not eligible,below first page bid; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,"""apartamento na zn a venda""",Phrase match,SEM_iBuyer,Remarketing,Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[zn apartamento a venda],Exact match,SEM_iBuyer,Venda (exact),Not eligible,ad group paused; campaign paused,BRL,0.69,,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[apartamento reformardo em santana a venda],Exact match,SEM_iBuyer,Venda (exact),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[apartamento na zn a venda],Exact match,SEM_iBuyer,Venda (exact),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[apartamento em santana a venda],Exact match,SEM_iBuyer,Venda (exact),Not eligible,below first page bid; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[santana apartamento a venda],Exact match,SEM_iBuyer,Venda (exact),Not eligible,below first page bid; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[alfredo pujol apartamento a venda],Exact match,SEM_iBuyer,Venda (exact),Not eligible,ad group paused; campaign paused,BRL,0.69,,0.00,1,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled,[apartamento três quartos em santana a venda],Exact match,SEM_iBuyer,Venda (exact),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[apartamento na zona norte a venda],Exact match,SEM_iBuyer,Venda (exact),Not eligible,below first page bid; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[apartamento três dormitórios em santana a venda],Exact match,SEM_iBuyer,Venda (exact),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[apartamento na alfredo pujol a venda],Exact match,SEM_iBuyer,Venda (exact),Not eligible,ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled,[zona norte aparatamento a venda],Exact match,SEM_iBuyer,Venda (exact),Not eligible,rarely served; ad group paused; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +comprar +apartamento +três +quartos,Broad match,SEM_iBuyer,Comprar (board),Not eligible,campaign paused,BRL,0.70,,0.00,3,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled, +comprar +apartamento +na +alfredo +pujol,Broad match,SEM_iBuyer,Comprar (board),Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +apartamento +em +santana +comprar,Broad match,SEM_iBuyer,Comprar (board),Not eligible,campaign paused,BRL,0.41,,0.00,2,0,0.00%,0,0.00,0.00%,0.00,0.00
Enabled, +santana +apartamento +comprar,Broad match,SEM_iBuyer,Comprar (board),Not eligible,campaign paused,BRL,0.70,,255.77,149,31,20.81%,1.23,38.11,3.23%,1.00,38.11
Enabled, +comprar +apartamento +três +dormitórios +em +santana,Broad match,SEM_iBuyer,Comprar (board),Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
Enabled, +apartamento +três +dormitórios +em +santana +para +comprar,Broad match,SEM_iBuyer,Comprar (board),Not eligible,rarely served; campaign paused,BRL,0.70,,0,0,0, --,0,0.00,0.00%,0.00,0.00
